Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A744531,Coco,5/9/2017 12:42,5/9/2017 12:42,Dancy St And E 32Nd St in Austin (TX),Stray,Normal,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Blue Tabby
A748989,Murphy,5/9/2017 12:55,5/9/2017 12:55,Riverside And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,White/Black
A748980,,5/9/2017 12:56,5/9/2017 12:56,Sheraton And Congress in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Chocolate/White
A748988,,5/9/2017 13:52,5/9/2017 13:52,Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever Mix,Black/Tan
A749003,*Libby,5/9/2017 14:43,5/9/2017 14:43,14610 Highsmith St in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A748991,Daisy,5/9/2017 15:04,5/9/2017 15:04,12Th And Airport in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Bichon Frise Mix,White
A729803,Serret,5/9/2017 15:30,5/9/2017 15:30,13700 Sage Grouse Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black/Red
A748993,Sebastian,5/9/2017 15:39,5/9/2017 15:39,E Braker Ln And Dassau Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Tan/White
A748992,Coffee,5/9/2017 15:39,5/9/2017 15:39,E Braker Ln And Dassau Rd in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Chocolate/Tan
A748996,Gypsy,5/9/2017 16:25,5/9/2017 16:25,Austin (TX),Owner Surrender,Injured,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Black
A748997,Rj,5/9/2017 16:32,5/9/2017 16:32,18301 Weiss in Pflugerville (TX),Stray,Normal,Dog,Neutered Male,3 years,Jack Russell Terrier,Tan
A683652,Zoey,5/9/2017 16:49,5/9/2017 16:49,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 years,Smooth Fox Terrier Mix,Brown/White
A749002,*Shade,5/9/2017 17:42,5/9/2017 17:42,5400 W Parmer Ln in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A748998,,5/9/2017 17:42,5/9/2017 17:42,5400 W Parmer Ln in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Black/White
A749000,*Silhouette,5/9/2017 17:42,5/9/2017 17:42,5400 W Parmer Ln in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A749001,*Shadow,5/9/2017 17:42,5/9/2017 17:42,5400 W Parmer Ln in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A748953,Sambo,5/9/2017 18:14,5/9/2017 18:14,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Labrador Retriever,Yellow
A749005,,5/10/2017 7:06,5/10/2017 7:06,Hudsan St & Hwy 183 in Austin (TX),Stray,Injured,Cat,Intact Male,4 weeks,Domestic Longhair Mix,White
A749006,Nutmeg,5/10/2017 7:48,5/10/2017 7:48,605 E 46Th St in Austin (TX),Stray,Sick,Cat,Spayed Female,10 years,Domestic Shorthair Mix,Brown Tabby
A636399,*Deuce,5/10/2017 9:27,5/10/2017 9:27,10350 Little Thicket Rd in Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,7 years,Pit Bull Mix,Blue/White
A749026,Luke,5/10/2017 10:25,5/10/2017 10:25,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Beagle Mix,Red
A749013,Chewie,5/10/2017 10:42,5/10/2017 10:42,1607 Pennsylvania Ave in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Brown Brindle/White
A749014,,5/10/2017 10:47,5/10/2017 10:47,14982 Swiss Drive in Del Valle (TX),Stray,Sick,Dog,Unknown,1 month,Labrador Retriever Mix,Black
A749015,,5/10/2017 10:59,5/10/2017 10:59,Salt Springs Drive And Orleans Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Dachshund Wirehair Mix,Brown/Black
A749019,,5/10/2017 11:02,5/10/2017 11:02,2601 Penny Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A749017,,5/10/2017 11:02,5/10/2017 11:02,2601 Penny Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Brindle
A749018,,5/10/2017 11:02,5/10/2017 11:02,2601 Penny Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A749020,,5/10/2017 11:02,5/10/2017 11:02,2601 Penny Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A749016,,5/10/2017 11:02,5/10/2017 11:02,2601 Penny Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A749024,,5/10/2017 11:09,5/10/2017 11:09,Delta Post Dr And Webberville Rd in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Blue
A749022,,5/10/2017 11:09,5/10/2017 11:09,Delta Post Dr And Webberville Rd in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black/White
A749023,,5/10/2017 11:09,5/10/2017 11:09,Delta Post Dr And Webberville Rd in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,White/Black
A749021,,5/10/2017 11:09,5/10/2017 11:09,Delta Post Dr And Webberville Rd in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby/White
A749025,,5/10/2017 11:09,5/10/2017 11:09,Delta Post Dr And Webberville Rd in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A749027,Petra,5/10/2017 11:15,5/10/2017 11:15,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Doberman Pinsch Mix,Red
A561853,Bandit,5/10/2017 11:19,5/10/2017 11:19,Lariat Trl And Lawrence Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,9 years,Pit Bull Mix,White/Brown Brindle
A749028,,5/10/2017 11:22,5/10/2017 11:22,Oak Springs And Springdale in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Labrador Retriever Mix,White
A747980,Sissy,5/10/2017 11:36,5/10/2017 11:36,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6 years,Beagle Mix,White/Brown
A735553,Chip,5/10/2017 12:09,5/10/2017 12:09,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Boxer Mix,Brown Brindle/White
A744956,*Max,5/10/2017 12:15,5/10/2017 12:15,301 E Applegate Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Blue/White
A749029,*Langston,5/10/2017 12:33,5/10/2017 12:33,Payton Gin And Highway 183 in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Chihuahua Shorthair Mix,Cream/Tan
A749032,,5/10/2017 12:42,5/10/2017 12:42,3008 Persimmon Valley in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A748026,*Denali,5/10/2017 12:55,5/10/2017 12:55,3109 Darnell Dr in Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Great Pyrenees Mix,White
A749033,,5/10/2017 13:01,5/10/2017 13:01,13514 Rector Loop in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A749034,,5/10/2017 13:01,5/10/2017 13:01,13514 Rector Loop in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A749036,Zach,5/10/2017 13:26,5/10/2017 13:26,4972 E Hwy 71 in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever Mix,Black/White
A749053,,5/10/2017 13:41,5/10/2017 13:41,10109 Quail Valley in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black
A749046,*Apple,5/10/2017 14:08,5/10/2017 14:08,Mustang Ridge (TX),Stray,Normal,Dog,Intact Female,4 years,Shiba Inu,Tan/Black
A749045,Na'Eemah,5/10/2017 14:08,5/10/2017 14:08,Mustang Ridge (TX),Stray,Normal,Dog,Intact Female,4 years,Mastiff Mix,Brown Brindle
A749047,,5/10/2017 14:25,5/10/2017 14:25,Hudson St & Darby St in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,White
A749056,Champa,5/10/2017 14:47,5/10/2017 14:47,13405 Caballelo Cove in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue/White
A749057,,5/10/2017 14:47,5/10/2017 14:47,13405 Caballelo Cove in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A749054,,5/10/2017 14:47,5/10/2017 14:47,13405 Caballelo Cove in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue/White
A749055,*Tiki,5/10/2017 14:47,5/10/2017 14:47,13405 Caballelo Cove in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue/White
A424158,Chucho,5/10/2017 14:59,5/10/2017 14:59,8740 N Lamar Blvd in Austin (TX),Stray,Normal,Dog,Neutered Male,12 years,Chihuahua Shorthair Mix,Tan/White
A749059,Nugget,5/10/2017 15:06,5/10/2017 15:06,Pflugerville (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Calico
A749064,,5/10/2017 15:09,5/10/2017 15:09,10706 Windy Trail Circle in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Tortie/White
A749062,,5/10/2017 15:09,5/10/2017 15:09,10706 Windy Trail Circle in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black/White
A749063,,5/10/2017 15:09,5/10/2017 15:09,10706 Windy Trail Circle in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Tortie/White
A749060,,5/10/2017 15:09,5/10/2017 15:09,10706 Windy Trail Circle in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Orange Tabby
A749068,*Eclipse,5/10/2017 15:27,5/10/2017 15:27,1336 Lamar Square Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Calico
A749065,,5/10/2017 15:27,5/10/2017 15:27,1336 Lamar Square Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby
A749066,,5/10/2017 15:27,5/10/2017 15:27,1336 Lamar Square Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A749067,,5/10/2017 15:27,5/10/2017 15:27,1336 Lamar Square Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby
A749069,,5/10/2017 15:52,5/10/2017 15:52,615 Nelray Blvd in Austin (TX),Wildlife,Sick,Other,Unknown,5 months,Raccoon,Black/Brown
A701901,Sasha,5/10/2017 15:59,5/10/2017 15:59,8403 Shenandoah Dr in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Pit Bull Mix,Blue
A749072,Penny,5/10/2017 16:14,5/10/2017 16:14,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,6 years,Domestic Shorthair Mix,Orange Tabby
A749073,,5/10/2017 16:14,5/10/2017 16:14,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby
A749074,*Cali,5/10/2017 16:15,5/10/2017 16:15,11509 Mayo in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A749075,*Franky,5/10/2017 16:15,5/10/2017 16:15,11509 Mayo in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,White/Brown Tabby
A738703,Trey,5/10/2017 16:20,5/10/2017 16:20,2502 Audubon Pl in Austin (TX),Stray,Normal,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby
A749076,Princess,5/10/2017 16:25,5/10/2017 16:25,5110 Regency Dr in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Chihuahua Shorthair Mix,Black/Brown
A749078,,5/10/2017 16:35,5/10/2017 16:35,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Brown Tabby
A749081,,5/10/2017 16:35,5/10/2017 16:35,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Cream Tabby
A749080,,5/10/2017 16:35,5/10/2017 16:35,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A749082,,5/10/2017 16:35,5/10/2017 16:35,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A749077,,5/10/2017 16:35,5/10/2017 16:35,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A749079,,5/10/2017 16:35,5/10/2017 16:35,4200 Clawson Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A749083,Joey,5/10/2017 16:59,5/10/2017 16:59,505 Barton Springs Road in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Brown Tabby
A749086,Sophie,5/10/2017 17:37,5/10/2017 17:37,1124 S Interstate 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Calico/White
A749084,*Jackson,5/10/2017 17:37,5/10/2017 17:37,1124 S Interstate 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange/White
A749085,*Jasper,5/10/2017 17:37,5/10/2017 17:37,1124 S Interstate 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby/White
A749087,*Jarvis,5/10/2017 17:37,5/10/2017 17:37,1124 S Interstate 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black
A748395,,5/10/2017 18:06,5/10/2017 18:06,5305 St Georges Green in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 months,Labrador Retriever Mix,Tricolor
A743452,Conchita,5/10/2017 18:25,5/10/2017 18:25,5007 Coffee Cup Cv in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black
A749061,Oreo,5/10/2017 18:38,5/10/2017 18:38,1515 Royal Crest in Austin (TX),Public Assist,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Black/White
A749090,,5/10/2017 18:51,5/10/2017 18:51,11003 Harris Branch Parkway in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Blue
A749089,,5/10/2017 18:51,5/10/2017 18:51,11003 Harris Branch Parkway in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Medium Hair Mix,Black
A749091,Buster,5/10/2017 19:11,5/10/2017 19:11,1600 Hwy 71 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Black/White
A749092,Lucas,5/10/2017 19:11,5/10/2017 19:11,1600 Hwy 71 in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Labrador Retriever,Brown
A749094,*Newt,5/11/2017 7:56,5/11/2017 7:56,Dessau Rd & Rundberg in Austin (TX),Stray,Injured,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Brown/Tan
A749095,Zed,5/11/2017 8:42,5/11/2017 8:42,Dixie Drive in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Greater Swiss Mountain Dog Mix,Black/White
A723558,Alda,5/11/2017 9:27,5/11/2017 9:27,8600 Research Blvd in Austin (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Brown Brindle/White
A745125,*Jessie,5/11/2017 11:05,5/11/2017 11:05,13355 N Us Hwy 183N in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 months,Australian Cattle Dog Mix,Red Tick
A749099,,5/11/2017 11:09,5/11/2017 11:09,2500 Dove Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Great Pyrenees Mix,Brown Brindle/White
A749098,Sadie,5/11/2017 11:09,5/11/2017 11:09,2500 Dove Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Great Pyrenees Mix,White/Red
A749105,Rocky,5/11/2017 11:12,5/11/2017 11:12,8207 Canoga Ave in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Yorkshire Terrier Mix,Brown/Black
A749104,Coco,5/11/2017 11:12,5/11/2017 11:12,8207 Canoga Ave in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Yorkshire Terrier Mix,Brown/Black
A749103,Gorda,5/11/2017 11:12,5/11/2017 11:12,8207 Canoga Ave in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Yorkshire Terrier Mix,Black
A749100,*Ajax,5/11/2017 11:26,5/11/2017 11:26,Mcneil And Blackfoot Trail in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Boxer Mix,Brown Brindle/White
A749101,*Mary Kate,5/11/2017 11:27,5/11/2017 11:27,12609 Dessau Rd in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black
A749102,*Ashley,5/11/2017 11:27,5/11/2017 11:27,12609 Dessau Rd in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black
A749106,,5/11/2017 11:35,5/11/2017 11:35,15450 Fm 1325 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Miniature Schnauzer Mix,Black/White
A749109,,5/11/2017 11:39,5/11/2017 11:39,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A749108,*Tiger,5/11/2017 11:39,5/11/2017 11:39,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A749107,,5/11/2017 11:39,5/11/2017 11:39,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A749113,,5/11/2017 11:45,5/11/2017 11:45,1336 Lamar Square Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Blue Tabby
A749112,,5/11/2017 11:48,5/11/2017 11:48,Ross And Elroy Rd in Del Valle (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,White/Brown Tabby
A739197,Molly,5/11/2017 11:56,5/11/2017 11:56,Williamson (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Pointer Mix,Chocolate/White
A749114,*Manny,5/11/2017 12:04,5/11/2017 12:04,5003 Coffe Cup Cv in Austin (TX),Stray,Injured,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,Black
A749117,*Ollie,5/11/2017 12:13,5/11/2017 12:13,William Cannon And S 1St in Austin (TX),Stray,Normal,Cat,Intact Male,5 weeks,Domestic Shorthair Mix,Black/White
A749115,Abby,5/11/2017 12:14,5/11/2017 12:14,17004 Hayride Cv in Travis (TX),Owner Surrender,Injured,Dog,Intact Female,8 years,Border Collie Mix,Black/White
A749118,Mojo,5/11/2017 12:14,5/11/2017 12:14,17004 Hayride Cv in Travis (TX),Owner Surrender,Injured,Dog,Intact Male,2 years,Border Collie Mix,Black/White
A749119,Bowie,5/11/2017 12:14,5/11/2017 12:14,17004 Hayride Cv in Travis (TX),Owner Surrender,Injured,Dog,Intact Male,2 years,Border Collie Mix,Black/White
A749120,Zelda,5/11/2017 12:14,5/11/2017 12:14,17004 Hayride Cv in Travis (TX),Owner Surrender,Injured,Dog,Intact Female,1 year,Border Collie Mix,White/Brown
A749116,Ace,5/11/2017 12:14,5/11/2017 12:14,17004 Hayride Cv in Travis (TX),Owner Surrender,Injured,Dog,Intact Male,2 years,Border Collie Mix,Black/White
A749127,Princess,5/11/2017 12:25,5/11/2017 12:25,10519 Mcangus Rd in Travis (TX),Stray,Normal,Dog,Spayed Female,7 months,Pit Bull Mix,Blue/White
A740728,Linda,5/11/2017 12:25,5/11/2017 12:25,10519 Mcangus Rd in Travis (TX),Stray,Normal,Dog,Intact Female,9 months,Manchester Terrier Mix,Brown
A749122,*Ray,5/11/2017 12:27,5/11/2017 12:27,6317 Bee Caves Rd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A749121,*Nikki,5/11/2017 12:27,5/11/2017 12:27,6317 Bee Caves Rd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A749123,,5/11/2017 12:29,5/11/2017 12:29,Austin (TX),Stray,Injured,Cat,Intact Male,5 months,Domestic Shorthair Mix,Black/Gray
A749124,Bambi,5/11/2017 12:29,5/11/2017 12:29,School Rd And Parkwood in Austin (TX),Stray,Normal,Dog,Intact Female,5 years,Pekingese Mix,Tricolor
A748838,Peluza,5/11/2017 12:41,5/11/2017 12:41,1811 Willow in Austin (TX),Public Assist,Injured,Dog,Intact Female,4 years,Chihuahua Shorthair Mix,Tan
A749131,*Teensy,5/11/2017 13:05,5/11/2017 13:05,2601 Mchale Court in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A749129,*Micro,5/11/2017 13:05,5/11/2017 13:05,2601 Mchale Court in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A749128,*Mini,5/11/2017 13:05,5/11/2017 13:05,2601 Mchale Court in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A749130,*Mite,5/11/2017 13:05,5/11/2017 13:05,2601 Mchale Court in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A749136,*Emerald,5/11/2017 13:21,5/11/2017 13:21,South Congress Ave & William Cannon Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Cream Tabby/White
A749133,*Jade,5/11/2017 13:21,5/11/2017 13:21,South Congress Ave & William Cannon Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,White/Black
A749135,*Ruby,5/11/2017 13:21,5/11/2017 13:21,South Congress Ave & William Cannon Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A749134,Anastasia,5/11/2017 13:21,5/11/2017 13:21,South Congress Ave & William Cannon Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A749139,Blue Fuzz,5/11/2017 13:32,5/11/2017 13:32,124 W Anderson Ln in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Blue Tabby
A749140,,5/11/2017 14:21,5/11/2017 14:21,6301 Berkman #211 in Austin (TX),Stray,Sick,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A749142,,5/11/2017 14:21,5/11/2017 14:21,6301 Berkman #211 in Austin (TX),Stray,Sick,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black/Black Tabby
A749141,,5/11/2017 14:27,5/11/2017 14:27,14610 Highsmith St in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A749143,,5/11/2017 14:46,5/11/2017 14:46,1070 Mearns Meadow Blvd in Austin (TX),Stray,Normal,Dog,Neutered Male,5 years,Shih Tzu Mix,Gray/Gold
A749145,*Lavender,5/11/2017 14:52,5/11/2017 14:52,7201 Levander Loop in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Orange Tabby/White
A749147,Chip,5/11/2017 15:02,5/11/2017 15:02,8203 N Lamar Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Snowshoe Mix,Chocolate Point/White
A749146,Shadow,5/11/2017 15:02,5/11/2017 15:02,S 1St St & W Dittmar Rd in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Shih Tzu Mix,White/Cream
A749150,,5/11/2017 15:13,5/11/2017 15:13,9707 Gray Boulevard in Austin (TX),Stray,Normal,Cat,Unknown,1 weeks,Domestic Shorthair Mix,Brown Tabby
A749151,,5/11/2017 15:13,5/11/2017 15:13,9707 Gray Boulevard in Austin (TX),Stray,Normal,Cat,Unknown,1 weeks,Domestic Shorthair Mix,Brown Tabby
A749152,,5/11/2017 15:13,5/11/2017 15:13,9707 Gray Boulevard in Austin (TX),Stray,Normal,Cat,Unknown,1 weeks,Domestic Shorthair Mix,Brown Tabby
A749149,,5/11/2017 15:13,5/11/2017 15:13,9707 Gray Boulevard in Austin (TX),Stray,Normal,Cat,Intact Female,1 weeks,Domestic Shorthair Mix,Brown Tabby
A749153,,5/11/2017 15:13,5/11/2017 15:13,9707 Gray Boulevard in Austin (TX),Stray,Normal,Cat,Unknown,1 weeks,Domestic Shorthair Mix,Brown Tabby
A749132,Pelucho,5/11/2017 15:59,5/11/2017 15:59,5308 S Pleasant Valley Dr Unit A in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Chow Chow Mix,Brown
A742463,Manchas,5/11/2017 16:00,5/11/2017 16:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 months,Pit Bull Mix,White/Black
A701734,Makita,5/11/2017 16:02,5/11/2017 16:02,3300 Parker Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Pit Bull Mix,Blue/White
A748367,Stella,5/11/2017 16:08,5/11/2017 16:08,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,American Bulldog Mix,White/Brown Brindle
A749155,Beny,5/11/2017 16:12,5/11/2017 16:12,2411 Burleson Ct in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Pbgv Mix,Gray/White
A749157,,5/11/2017 16:23,5/11/2017 16:23,5401 E Martin Luther King Jr Blvd in Austin (TX),Stray,Normal,Bird,Unknown,7 months,Duck,Yellow
A749156,,5/11/2017 16:23,5/11/2017 16:23,5401 E Martin Luther King Jr Blvd in Austin (TX),Stray,Normal,Bird,Unknown,7 months,Duck,Yellow
A749160,,5/11/2017 16:32,5/11/2017 16:32,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,1 month,Basenji Mix,Brown/White
A749158,Ted,5/11/2017 16:33,5/11/2017 16:33,3424 Plover Run Trail in Travis (TX),Public Assist,Normal,Dog,Neutered Male,12 years,Chihuahua Shorthair Mix,Tan
A749159,Cole,5/11/2017 16:44,5/11/2017 16:44,21205 W Hwy 71 in Travis (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,White/Yellow
A749161,,5/11/2017 16:57,5/11/2017 16:57,6006 Dunbury Dr in Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Opossum Mix,Gray/Black
A749165,Melody,5/11/2017 17:08,5/11/2017 17:08,Chicon St & E 18Th St in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Harrier Mix,Tricolor
